ID;Country;Hash;Office;PDF;Autocad;Database;Image;Archive;Purchase total decrypt;Purchase malware immune;Purchase removal tool;Purchase single decrypt;Free decrypt
US9BE-88ORH-GXTXA-HZTRO-KKETF-XAOTR-OFHFT-OAXFY;US;638600;32571;1450;23998;6143;23656;3416;448;30;30;40;3
US581-70OZO-OFTRG-OXFTO-EKZKT-XAAGF-TEHHG-TOOZX;US;360816;30336;27316;38909;14476;8557;3301;560;30;30;40;4
US599-88KFO-XTEXG-FTRFZ-OATRR-GOTRO-ZAFTX-ZXAFY;US;366984;9631;8176;26034;2273;23046;10146;335;30;30;40;2
USFAD-BCEAR-KTOXG-XATOR-ZHFTR-KXFAT-GORRT-RGRRG;US;1027516;8429;31714;32056;29164;7322;27227;560;30;30;40;4
USD32-9AAHO-OTROR-FTXAK-EATAZ-EZXTK-HOTAA-KKRYY;US;864922;4533;2326;14984;40801;953;44992;349;30;30;40;2
USCED-CEXZA-ZHTXH-ARATX-XAEAT-EEZAT-AKZOO-TAFXA-AYYYY;US;847310;10405;15424;11484;8804;49033;46144;381;30;30;40;3
USA5E-87AFZ-RFTXO-XAZTA-XZOGT-AZRFO-TRFKK-ZTHGF-HYYYY;US;679559;46026;13140;41037;40263;26990;5765;560;30;30;40;4
US123-18XFZ-ZOTOX-AAXTO-XAEGT-AHGKK-TAXAF-TAEZZ-FYYYY;US;74520;16003;31441;31487;45799;4146;48006;560;30;30;40;4
USA06-36AGE-EFTRF-OAETA-EEFHT-AGKZX-TORZO-FTOXF-EYYYY;US;656950;47886;26348;48865;47901;32036;3168;560;30;30;40;4
USCEA-62HXF-RTOOE-AGTXH-EXHTR-FAOGT-AHKFZ-TRHZA-FYYYY;US;846434;5162;33847;15815;26437;45960;25046;560;30;30;40;4
USDC5-B8ORA-ZFTAG-EHXTA-GHRZT-RXFAE-TAFAR-FTEHZ-EYYYY;US;902584;32406;47851;47520;21648;46426;8508;560;30;30;40;4
US5F1-E2REO-FXTXO-FEOTX-EAOKT-OGEKA-TAFXE-FTOHK-HYYYY;US;389602;28361;13683;18439;37894;46186;3595;560;30;30;40;4
US19D-44AOZ-TXGKF-RTOAZ-EETXR-AEATA-GGATX-XHGKY;US;105796;430;17962;34088;12484;4774;11579;400;30;30;40;3
USA55-42RRF-FATRK-KEHTX-XRXZT-XKGRO-TAEZE-ZTXEO-KAYYY;US;677186;22664;29985;11210;19723;48080;18394;560;30;30;40;4
USE23-06OAO-AHTRG-KHFTG-GXOTA-HAOHT-RGRXT-OOGRZ;US;926470;34345;27956;7713;45435;2721;33720;560;30;30;40;4
US5EF-12AXR-AHTKH-HGTRF-FFRTR-OHRET-OOFGK-TREGZ-OYYYY;US;388882;41245;9557;26662;23528;33679;28703;560;30;30;40;4
US36D-F4RXH-HKTXK-FHHTX-GXOFT-RXAOK-TOAXE-ZTXRE-ZXYYY;US;224756;21559;19655;17136;21439;34180;12801;560;30;30;40;4
US787-EDOZO-OOTAO-KHRTR-HAEXT-REXHK-TRHOR-GTARH-KEYYY;US;493549;30333;43952;25481;28159;25327;42598;560;30;30;40;4
US479-2DAEE-RKTRF-RXKTR-HRZET-OXZKF-TKFEZ-TRRZR-EYYYY;US;293165;48829;26219;25208;31096;9680;22028;560;30;30;40;4
US43E-EAXEH-EATFO-ETRKX-KATOG-ZKHTX-OXFHT-AEFHE;US;278250;18584;638;29194;37095;13165;48658;518;30;30;40;4
US27D-DFOAH-XRTOF-ZRKTO-RXGTX-FZGZT-GHAET-OGEAF;US;163295;34512;36029;3217;16070;7548;37846;560;30;30;40;4
USB7D-41OGO-FOTAR-AKATX-GXAXT-RRAEZ-TOZKK-XTXHE-FHYYY;US;752961;37363;42494;17141;22480;30991;15865;560;30;30;40;4
US577-58ORX-ZOTAG-XEOTO-KKFOT-RRFZZ-TXZHZ-ZTORF-EAYYY;US;358232;32103;47183;39963;22600;10500;32684;560;30;30;40;4
USAD1-EBOEK-KXTHK-OETOA-XHFTR-GKAZT-REHGF-TXAHX-ZYYYY;US;709099;38991;5938;34156;27940;28576;14510;560;30;30;40;4
US9FB-8DAEG-AOTFZ-OETRA-KXXTO-EFZOT-OEERK-TAAFG-GYYYY;US;654221;48743;6038;24911;38603;38829;44677;560;30;30;40;4
US4E6-49AFA-RFTHO-AOTRX-HAKTA-EKFET-OZGAG-TXOFZ-AYYYY;US;321097;46426;5343;21549;48968;30747;13604;560;30;30;40;4
US94B-93EFF-XTAAG-OTAEH-OGTRF-HOATX-ORZRT-AOOZR;US;609171;8661;4473;48537;26534;13202;43302;535;30;30;40;4
US3BF-24OZE-XKTXO-ZZKTA-EAGTO-FFZFT-OXZOR-TXGKZ-HYYYY;US;245540;30819;13009;4847;36606;31032;17905;560;30;30;40;4
US3E0-D4RAR-KTAEH-RKTKO-TORKK-GTROK-HATAF-KZZYY;US;254164;2429;48529;93;32997;23954;46900;551;30;30;40;4
USC8D-37OXH-RGTXH-HHGTX-KKAZT-GRHKT-AHFEA-TOXRA-OYYYY;US;822583;31527;15557;19940;7259;45684;31243;560;30;30;40;4
US5A1-07XER-XXTFG-HXTOK-EKRTR-HFZFT-FAHXT-XGKKA;US;368903;18211;6751;39892;25606;6451;17994;535;30;30;40;4
US5C2-C5XGF-XHTRE-GFXTA-HZGRT-OXZRR-TAHZO-ETARR-KFYYY;US;377541;17615;28761;45072;31022;45038;42296;560;30;30;40;4
USCAC-CEOXF-ZZTXG-EKATO-OZEGT-FKXOT-XHEGE-TAOKK-AYYYY;US;830670;31600;17894;33087;6913;15878;43994;560;30;30;40;4
US4E4-E8ROH-ZHTOF-ZRTXE-ZORTX-HXOAT-XOEGZ-TOOXR-HYYYY;US;320744;23505;3602;18032;15134;13870;33125;398;30;30;40;3
US365-6BORK-XETRZ-HZRTO-XFOZT-RZOHT-RXOZG-TRFEK;US;222571;32918;20502;31630;2035;21307;2689;560;30;30;40;4
USD4E-2AAKZ-AXTAO-RGETA-ZKFZT-AGHAX-TXZAX-ATRRE-EGYYY;US;871978;49041;43278;40960;47541;10414;22887;560;30;30;40;4
USD15-B1REX-EZTRX-XOXTF-GKXTF-AAZTO-ORAET-AREZZ;US;857521;28180;21131;6791;6440;33248;42800;504;30;30;40;4
US35C-47EHK-ATOHK-ZKTRG-ZKOTA-EKGET-ORZXO-TAOYY;US;220231;8594;35909;27093;48978;32013;43;560;30;30;40;4
US8D3-EROKO-ATOFO-GATRH-HEKTO-AEGGT-GXART-KEFZY;US;36158;23934;36374;25589;34877;7142;9860;560;30;30;40;4
US118-31AXX-EFTEF-HZTOX-GZKTX-HHAET-XGHEO-TRORR-HYYYY;US;71729;41186;8650;31709;15548;17583;23225;560;30;30;40;4
USC42-33OZG-FGTKG-KZTXK-XROTF-GOGTX-REAOT-OKEGG;US;803379;30767;9790;19123;6737;12843;39877;454;30;30;40;3
US833-B6OXG-ARTAF-KAGTO-GXHTO-RKOHT-OXARG-TXRZO-HYYYY;US;537526;31742;46947;3715;32935;31427;12035;560;30;30;40;4
US8F9-BEARX-OETXA-ZFHTE-OHKTO-HZHKT-RFEOO-TRRGX-GYYYY;US;588222;42138;14065;8359;35059;26833;22717;560;30;30;40;4
US26E-D9OOG-RKTHZ-RXTXF-GOATO-AEOFT-RHRHK-THRAX;US;159449;33729;5021;16734;34836;25259;5241;560;30;30;40;4
USA17-D5RAE-RZTXA-EGGTF-EXATX-HEAGT-OFEFK-TXGRK-AYYYY;US;661461;24820;14877;6814;15847;36869;17294;471;30;30;40;3
USAFC-73EKR-GTFFK-RTAHZ-AATXZ-OHATR-ZZZZT-RAHHE;US;719987;8927;6692;45044;10354;20000;24558;459;30;30;40;3
US131-9XEXF-GTFGK-ETXRZ-TXFFT-REGAZ-TAOZG-RYYYY;US;4889;18167;6798;120;166;28740;43072;183;30;30;40;2
USCDF-95XRE-FZTXX-XXATA-RFOHT-RGFFG-TOHHK-KTAGH-AFYYY;US;843669;12860;11114;42635;27667;35599;47546;560;30;30;40;4
USD9B-36OOK-OTXEE-HXTKE-EFTXH-HOHTA-KXGTX-XGAGY;US;891702;3393;18851;9886;15535;4917;11747;301;30;30;40;2
US594-F6XFF-RZTRG-OOXTF-FZZTF-OOFTX-RATAE-OHHYY;US;365814;16620;27331;6600;6336;124;48355;384;30;30;40;3
US22A-79XHF-ZKTHF-EOTXG-XKOTO-XGKZT-KAXGT-XKZRA;US;141945;15609;5683;17193;31790;9417;19024;427;30;30;40;3
US774-96XOE-OKTOZ-AOFTA-FOGFT-ORGKO-TORHK-RTXGH-ROYYY;US;488598;13839;30436;46376;32793;32592;17523;560;30;30;40;4
USF2D-4ARKE-HATRE-OKKTR-XRZRT-XZHHF-TRKGE-OTOXR-OXYYY;US;994634;29854;28399;21202;10556;29783;31231;560;30;30;40;4
US754-72RKE-HETAO-HHRTR-HHKGT-OXXZH-TOFHE-XTXAR-HKYYY;US;480370;29858;43552;25597;31105;36581;14259;560;30;30;40;4
US1B8-74RRO-RETOO-EFZTR-ZRHKT-XOGGE-TOKEH-KTORE-HGYYY;US;112756;22328;33860;20259;13778;39859;32857;560;30;30;40;4
USE2F-4COAE-HGTXH-ZFKTG-ZZATO-FHKGT-OFXGG-TOXXZ-OYYYY;US;929612;34857;15069;7004;36597;36177;31103;560;30;30;40;4
US62A-D3XKF-AFTXK-ZEFTR-OFZGT-RZFKR-TXRZZ-TAAFK-RYYYY;US;404179;19646;19086;23607;20692;1200;44692;513;30;30;40;4
US6E5-51OEF-HXTOR-FOZTO-XRXRT-FKEKT-RZFHK-TOAZE-FYYYY;US;451921;38651;32630;31212;6989;20659;34086;560;30;30;40;4
USE44-EFOEK-KXTRG-RFGTO-RFXZT-XAKXO-TOHHX-RTXXO-REYYY;US;935151;38991;27267;32610;14913;35512;11328;560;30;30;40;4
US633-DRXER-GTXER-AGTFF-GOTRH-OEHTR-ZORET-XZEXZ;US;25405;21827;18247;6673;25385;20328;10810;344;30;30;40;2
USA28-BCFXO-TOZXO-OTOHX-ZETRE-ARXTO-OGXOT-RFORG;US;665788;613;30133;35108;28421;33713;26327;560;30;30;40;4
USE09-30ROR-XZTOE-KZKTA-AEZHT-REGEF-TAFZH-XTAGR-XRYYY;US;919856;23210;38909;44805;28786;46051;47212;560;30;30;40;4
USE92-95OKF-KHTRX-RRATO-FFGET-ARRET-EAHKT-RRRKY;US;955029;39695;21224;36678;4228;8459;2229;560;30;30;40;4
US804-B5XKE-KZTRH-KGGTF-GFGTK-ZKHTX-EOXTX-OEOXY;US;525493;19890;25977;6767;9095;1831;13831;406;30;30;40;3
US232-C0XRH-FGTFX-FKTAE-AZHTO-OAGTX-HZETA-AAFHY;US;144064;12567;6169;48405;3347;1508;44465;441;30;30;40;3
USCA6-67AGX-RTOXK-AATEK-RZTAO-EFGTR-GKZET-RGFHK;US;829031;4712;31944;8920;43867;27908;27659;560;30;30;40;4
USB4B-7EAZX-ZGTRK-ZZRTO-EKOOT-OFREH-TEZGA-TOHRK-GYYYY;US;740222;40107;29002;38933;36285;8074;35297;560;30;30;40;4
US2CC-53AZA-GTAHK-HOTAA-KOATA-XGGFT-XREZK-TAEZE-ZYYYY;US;183379;4047;45953;44934;41776;12809;48080;560;30;30;40;4
USD03-ABHRK-RTOZK-RETAH-OXOTR-RGEZT-REAHZ-TOHGK-RYYYY;US;852907;5292;30928;45313;22780;28450;35792;560;30;30;40;4
US640-1DRAG-FATAX-TRGGK-XTRZA-XRTHR-OATRR-EHAYY;US;409629;24764;41;27791;20412;5234;22854;441;30;30;40;3
US3B0-7EXRZ-FATRO-GXFTO-KFERT-XOOXZ-TOHXX-GTREF-HXYYY;US;241790;12064;23716;39682;13310;35117;28651;560;30;30;40;4
US978-C7OOG-HETOH-EATAF-FOETA-EKERT-XZHFA-TXGXA-AYYYY;US;620743;33758;3584;46638;48982;10564;17144;560;30;30;40;4
US1B0-FEARE-GOTOK-OEXTA-HXXRT-ROKKG-TOZFE-RTRGZ-ROYYY;US;110846;42873;39381;45112;23997;30682;27023;560;30;30;40;4
US273-7CRGE-FGTFE-GTXAK-XATOZ-OFHTX-AOAFT-OOGGE;US;160636;27867;687;14914;30365;14346;33778;462;30;30;40;3
US215-E5OZA-FRTXA-RRETX-ZZHXT-AXRRE-TOKFG-TXEER;US;136677;30462;14228;10051;41228;3967;1882;558;30;30;40;4
US810-7EXFE-FETRA-REETE-GAFTA-RHXFT-XAOKO-TOZAZ-XYYYY;US;528510;16868;24288;8746;42516;14393;30401;560;30;30;40;4
US1C2-79XRE-FGTOA-ERGTX-XGEXT-AAGET-OHEZK-TXKFX-AYYYY;US;115321;12867;34827;11781;4478;35809;19614;501;30;30;40;4
US241-91RGK-ZATOA-FZETG-XFZTA-KFOOT-AEXRT-FOKZY;US;147857;27904;34608;7160;49633;4812;6390;560;30;30;40;4
US1EA-CRKZG-ETAKZ-RFTRZ-HEXTO-RARAT-RRHFH-TAEAO-FYYYY;US;7852;29078;49026;20581;32424;22565;48436;560;30;30;40;4
US911-BCXAH-OATOR-GZOTA-FAROT-RAAEF-TXXKE-OTRRF-ZFYYY;US;594364;14534;32703;46423;24486;11983;22606;560;30;30;40;4
US169-8EOZZ-KXTRX-ZKKTR-ORRHT-RKRGT-XXXXH-TOOFH-FYYYY;US;92558;30091;21099;23225;2927;11115;33656;523;30;30;40;4
USFF1-0XFRG-FTEGA-HTAGH-EXTXE-EZATX-ZKGKT-XFKRZ;US;65296;16276;8745;47581;18804;10979;16920;489;30;30;40;3
US6E7-4BAHZ-KXTOE-RGETX-GAKKT-XKOEG-TXOEH-GTXOG;US;452427;45091;38278;17499;19387;13857;137;560;30;30;40;4
US863-78RXO-ZZTOG-OXZTX-EXZXT-RGKHT-XEERF-TAGKG-RYYYY;US;549752;21300;37310;18101;2795;18826;47972;560;30;30;40;4
